39,48036151;-6,344865767
39,48019297;-6,344676906
39,48026586;-6,344364118
39,47921815;-6,33953067
39,47908604;-6,339371331
39,47911337;-6,339099855
39,47929557;-6,339017224
39,47943224;-6,339270989
39,47936391;-6,339518861
39,48040251;-6,3442874
39,4805665;-6,344417243
39,48055283;-6,344653312
